site_num,site,date,type,timing,length_m,Latitude,Longitide,utmN,roost,species,age,sex,repro_status,mass,FA,Pd_area,Pd_known,vis_WNS,bat_temp,WDI,band_num,band_type,year
24,Statesboro Occupied Site Pair,12/3/2020,Culvert,Early,,32.238912,-81.677041,3567118.137,HC,PESU,A,F,NR,6.32,35.67,Pd_neg,,No,14.9,0,GA2053,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,7,34,Pd_neg,,No,,0,GA0564,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,7,35,Pd_neg,,No,,0,GA0566,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,6,33,Pd_neg,,No,,0,GA0568,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,F,NR,7.5,36,Pd_neg,,No,,0,GA0569,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,F,NR,9.5,35,Pd_neg,,No,,0,GA0570,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,F,NR,7,33,Pd_neg,,No,,0,GA0571,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,F,NR,6.5,33,Pd_neg,,No,,0,GA0572,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,F,NR,6.5,34,Pd_neg,,No,,0,GA0574,New,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,4.99,33.99,Pd_neg,,No,12,0,GA0564,Recap,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.17,33.14,Pd_neg,,No,11.5,0,GA2305,New,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.07,33.44,Pd_neg,,No,11.5,0,GA2306,New,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.3,34.37,Pd_neg,,No,11.5,0,GA2307,New,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.32,36.41,Pd_neg,,No,9.9,0,GA2309,New,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.36,33.37,Pd_neg,,No,9.9,0,GA2310,New,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,4.57,34.05,Pd_neg,,No,9.9,0,GA2311,New,2021
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,6.89,34.24,Pd_neg,,No,11,0,GA2309,Recap,2022
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,6.79,35.24,Pd_neg,,No,19,0,GA2334,New,2022
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,6.54,34.57,Pd_neg,,No,11,0,GA2335,New,2022
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,6.11,35.72,Pd_neg,,No,11.6,0,GA2336,New,2022
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,6.65,34.68,Pd_neg,,No,11,0P,GA2337,New,2022
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,6.86,34.58,Pd_neg,,No,11.6,0,GA2338,New,2022
27,Savannah Culvert,3/15/2022,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.96,34.23,Pd_neg,,No,15.7,0,GA0564,Recap,2022
27,Savannah Culvert,3/15/2022,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.86,35.53,Pd_neg,,No,15.8,0P,,New,2022
27,Savannah Culvert,3/15/2022,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,F,NR,5.29,36.6,Pd_neg,,No,18.4,0,,New,2022
32,,1/16/2018,Culvert,Mid,,31.22859,-81.49754,3455041.9,,PESU,A,F,NR,6.5,,Pd_neg,Pd_neg,No,,0,GA0973,New,2018
42,,12/2/2020,Culvert,Early,,31.35215,-81.61068,3468790.457,WH,PESU,A,F,NR,6.5,34,Pd_neg,,No,,0,GA0561,New,2021
42,,12/2/2020,Culvert,Early,,31.35215,-81.61068,3468790.457,WH,PESU,A,F,NR,6.5,35,Pd_neg,,No,7.3,0P,GA0562,New,2021
42,Brunswick Culvert,12/4/2021,Culvert,Early,,31.35215,-81.61068,3468790.457,WH,PESU,A,F,NR,6.19,34.86,Pd_neg,,No,11.8,0,GA2339,New,2022
94,,3/9/2018,Culvert,Late,,33.39941,-82.67279,3696816.576,WH,PESU,A,F,NR,5.5,34,Pd_neg,Pd_neg,No,,1,GA0968,New,2018
104,,3/12/2018,Culvert,Late,,32.75386,-83.1617,3626067.197,WH,PESU,A,F,NR,6.5,,Pd_neg,Pd_neg,No,,0,GA0988,New,2018
115,Little River Culvert,11/13/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,F,NR,7,34,Pd_neg,Pd_neg,No,,0,GA0699,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,HC,PESU,A,F,NR,6,33,Pd_neg,Pd_neg,No,,0,GA0675,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,F,NR,6.5,34,Pd_neg,Pd_neg,No,,0,GA0680,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,F,NR,6.5,34,Pd_neg,Pd_neg,No,,0,GA0684,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,F,NR,5,32,Pd_neg,Pd_neg,No,,0P,GA0634,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,F,NR,5.5,34,Pd_neg,Pd_neg,No,,1,GA0636,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,F,NR,5,34,Pd_neg,Pd_neg,No,,0,GA0680,Recap,2020
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,SW,PESU,A,F,NR,5.41,33.41,Pd_neg,Pd_neg,No,12.8,0,GA2241,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,HC,PESU,A,F,NR,7.05,36.04,Pd_neg,Pd_neg,No,12.4,0,GA2258,New,2021
365,,1/20/2021,Culvert,Mid,,32.43283,-82.638921,3589594.661,HC,PESU,A,F,NR,5.63,33.81,Pd_neg,,No,13.9,0,GA2078,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,O: WH in side pipe,PESU,A,F,NR,6.4,33.77,Pd_neg,,No,11.7,0,GA2221,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,F,NR,6.25,34.33,Pd_neg,,No,10.2,0,GA2222,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,F,NR,5.29,34.73,Pd_neg,,No,11.6,0,GA2225,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,CK,PESU,A,F,NR,7.13,35.28,Pd_neg,,No,12.6,0,GA2227,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,F,NR,6.63,33.87,Pd_neg,,No,12.5,0,GA2228,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,F,NR,6.44,33.97,Pd_neg,,No,11.7,0,GA2230,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,F,NR,6.59,33.44,Pd_neg,,No,12.3,0,GA2231,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,F,NR,6.47,33.78,Pd_neg,,No,13.3,0,GA2232,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,F,NR,5.64,35.33,Pd_neg,,No,12.6,0,GA2233,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,F,NR,5.53,33.15,Pd_neg,,No,12.4,0,GA2234,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,F,NR,6.39,35.15,Pd_neg,,No,10.8,0,GA2236,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,F,NR,5.3,32.86,Pd_neg,,No,11.5,0,GA2237,New,2021
370,,1/21/2021,Culvert,Mid,,32.382494,-82.224369,3583491.958,WH,PESU,A,F,NR,6.4,36.1,Pd_neg,,No,8.8,0,GA2079,New,2021
372,Emanuel County Creek Culvert,2/9/2021,Culvert,Late,,32.407955,-82.330166,3586433.465,HC,PESU,A,F,NR,6.19,32.86,Pd_neg,,No,11.8,0,GA2200,New,2021
372,Emanuel County Creek Culvert,2/9/2021,Culvert,Late,,32.407955,-82.330166,3586433.465,SW,PESU,A,F,NR,6.39,34.85,Pd_neg,,No,10.5,0,GA2201,New,2021
372,Emanuel County Creek Culvert,2/9/2021,Culvert,Late,,32.407955,-82.330166,3586433.465,HC,PESU,A,F,NR,5.47,32.77,Pd_neg,,No,10.5,0,GA2207,New,2021
372,Emanuel County Creek Culvert,2/9/2021,Culvert,Late,,32.407955,-82.330166,3586433.465,HC,PESU,A,F,NR,5.92,34.82,Pd_neg,,No,11.6,0,GA2211,New,2021
372,Emanuel County Creek Culvert,12/1/2021,Culvert,Early,,32.407955,-82.330166,3586433.465,HC,PESU,A,F,NR,6.78,34.5,Pd_neg,,No,12.1,0,GA2201,Recap,2022
372,Emanuel County Creek Culvert,12/1/2021,Culvert,Early,,32.407955,-82.330166,3586433.465,HC,PESU,A,F,NR,8.56,35.5,Pd_neg,,No,11.3,0,GA2326,New,2022
372,Emanuel County Creek Culvert,12/1/2021,Culvert,Early,,32.407955,-82.330166,3586433.465,WH,PESU,A,F,NR,6.45,33.5,Pd_neg,,No,7.4,0,GA2330,New,2022
372,Emanuel County Creek Culvert,3/16/2022,Culvert,Late,,32.407955,-82.330166,3586433.465,HC,PESU,A,F,NR,5.68,32.5,Pd_neg,,No,17.2,0,GA2201,Recap,2022
372,Emanuel County Creek Culvert,3/16/2022,Culvert,Late,,32.407955,-82.330166,3586433.465,HC,PESU,A,F,NR,6.14,34.5,Pd_neg,,No,16.5,0,GA2491,New,2022
372,Emanuel County Creek Culvert,3/16/2022,Culvert,Late,,32.407955,-82.330166,3586433.465,WH,PESU,A,F,NR,5.39,33,Pd_neg,,No,15.5,0,GA2494,New,2022
372,Emanuel County Creek Culvert,3/16/2022,Culvert,Late,,32.407955,-82.330166,3586433.465,WH,PESU,A,F,NR,5.48,33.5,Pd_neg,,No,16.6,0,GA2500,New,2022
385,Harris Little Creek Culvert,2/4/2021,Culvert,Late,,32.74272,-85.01847,3629914.937,CK,PESU,A,F,NR,6.51,34.32,Pd_neg,Pd_neg,No,8,0,GA2180,New,2021
385,Harris Little Creek Culvert,2/4/2021,Culvert,Late,,32.74272,-85.01847,3629914.937,HC,PESU,A,F,NR,6.75,34.89,Pd_neg,Pd_neg,No,8.1,0,GA2181,New,2021
385,Harris Little Creek Culvert,2/4/2021,Culvert,Late,,32.74272,-85.01847,3629914.937,SW,PESU,A,F,NR,5.61,33.79,Pd_neg,Pd_neg,No,8.1,0,GA2182,New,2021
385,Harris Little Creek Culvert,2/4/2021,Culvert,Late,,32.74272,-85.01847,3629914.937,HC,PESU,A,F,NR,5.45,33.45,Pd_neg,Pd_neg,No,8.1,0,GA2191,New,2021
385,Harris Little Creek Culvert,2/4/2021,Culvert,Late,,32.74272,-85.01847,3629914.937,SW,PESU,A,F,NR,5.1,34.46,Pd_neg,Pd_neg,No,8.3,0,GA2193,New,2021
385,Harris Little Creek Culvert,2/4/2021,Culvert,Late,,32.74272,-85.01847,3629914.937,SW,PESU,A,F,NR,5.92,33.17,Pd_neg,Pd_neg,No,9.1,0,GA2195,New,2021
385,Harris Little Creek Culvert,2/4/2021,Culvert,Late,,32.74272,-85.01847,3629914.937,HC,PESU,A,F,NR,6.08,32.71,Pd_neg,Pd_neg,No,9.6,0,GA2197,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,M,NR,6,34,Pd_neg,,No,,0,GA0565,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,M,NR,7,35,Pd_neg,,No,,0,GA0567,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,M,NR,8,33,Pd_neg,,No,,0,GA0573,New,2021
27,Savannah Culvert,12/2/2020,Culvert,Early,,31.869735,-81.334284,3526044.971,,PESU,A,M,NR,6,32,Pd_neg,,No,,0,GA0575,New,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,M,NR,4.95,33.54,Pd_neg,,No,13.7,0,GA0567,Recap,2021
27,Savannah Culvert,3/4/2021,Culvert,Late,,31.869735,-81.334284,3526044.971,SW,PESU,A,M,S/TD,4.94,32.79,Pd_neg,,No,13.6,0,GA2308,New,2021
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,HC,PESU,A,M,NR,6.17,32.67,Pd_neg,,No,20.3,0,GA0567,Recap,2022
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,WH,PESU,A,M,NR,5.54,32.77,Pd_neg,,No,19,0P,GA0575,Recap,2022
27,Savannah Culvert,12/3/2021,Culvert,Early,,31.869735,-81.334284,3526044.971,O: Wood,PESU,A,M,NR,5.37,31.35,Pd_neg,,No,17,0,GA2308,Recap,2022
27,Savannah Culvert,3/15/2022,Culvert,Late,,31.869735,-81.334284,3526044.971,CK,PESU,A,M,NR,4.92,33.36,Pd_neg,,No,18.2,0P,GA0567,Recap,2022
27,Savannah Culvert,3/15/2022,Culvert,Late,,31.869735,-81.334284,3526044.971,WH,PESU,A,M,NR,4.66,33.06,Pd_neg,,No,16.5,0,GA2308,Recap,2022
42,,1/17/2018,Culvert,Mid,,31.35215,-81.61068,3468790.457,,PESU,A,M,NR,4.5,34,Pd_neg,Pd_neg,No,11.2,0,GA0981,New,2018
42,,12/2/2020,Culvert,Early,,31.35215,-81.61068,3468790.457,SW,PESU,A,M,NR,6,34,Pd_neg,,No,13.1,0,GA0563,New,2021
42,Brunswick Occupied Site Pair,3/4/2021,Culvert,Late,,31.35215,-81.61068,3468790.457,SW,PESU,A,M,NR,4.66,31.36,Pd_neg,,No,16.8,0,GA2312,New,2021
42,Brunswick Culvert,3/15/2022,Culvert,Late,,31.35215,-81.61068,3468790.457,CK,PESU,A,M,NR,5.63,33.92,Pd_neg,,No,17.4,0,GA0981,Recap,2022
82,,1/24/2019,Culvert,Mid,,31.27667,-83.47421,3462905.408,CK,PESU,A,M,NR,9.5,39,Pd_neg,,No,,0,GA0616,New,2019
90,I-75 Occupied Valdosta Site Pair,12/28/2020,Culvert,Early,,30.91275,-83.364101,3422327.222,CK,PESU,A,M,NR,5.67,33.96,Pd_neg,,No,12.5,0,GA2068,New,2021
90,I-75 Occupied Valdosta Site Pair,12/28/2020,Culvert,Early,,30.91275,-83.364101,3422327.222,SW,PESU,A,M,NR,5.34,33.15,Pd_neg,,No,13.3,0P,GA2069,New,2021
97,,3/9/2018,Culvert,Late,,33.490958,-82.267973,3706435.311,,PESU,A,M,,,,Pd_neg,Pd_neg,,,,,,2018
115,Little River Culvert,11/13/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,6,35,Pd_neg,Pd_neg,No,,0,GA0698,New,2020
115,Little River Culvert,11/13/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,7,34,Pd_neg,Pd_neg,No,,0,GA0700,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,5,33,Pd_neg,Pd_neg,No,,0,GA0513,Recap,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,6.5,33,Pd_neg,Pd_neg,No,,0,GA0673,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,HC,PESU,A,M,NR,5,34,Pd_neg,Pd_neg,No,,0,GA0674,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,HC,PESU,A,M,NR,5.5,32,Pd_neg,Pd_neg,No,,0,GA0676,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,6,34,Pd_neg,Pd_neg,No,,0,GA0677,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,5,33,Pd_neg,Pd_neg,No,,0,GA0678,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,6,34,Pd_neg,Pd_neg,No,,0,GA0679,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,5.5,35,Pd_neg,Pd_neg,No,,0,GA0681,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,6,34,Pd_neg,Pd_neg,No,,0,GA0682,New,2020
115,Little River Culvert,11/26/2019,Culvert,Early,,33.61134,-83.70878,3722352.835,SW,PESU,A,M,NR,6,35,Pd_neg,Pd_neg,No,,0,GA0683,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,33,Pd_neg,Pd_neg,No,,0,GA0513,Recap,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,5,33,Pd_neg,Pd_neg,No,,0P,GA0628,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4,32,Pd_neg,Pd_neg,No,,0,GA0629,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,33,Pd_neg,Pd_neg,No,,0,GA0630,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,5,33,Pd_neg,Pd_neg,No,,0,GA0631,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,34,Pd_neg,Pd_neg,No,,0,GA0632,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,5,32,Pd_neg,Pd_neg,No,,0,GA0633,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,33,Pd_neg,Pd_neg,No,,0P,GA0635,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,32,Pd_neg,Pd_neg,No,,0,GA0637,New,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,32,Pd_neg,Pd_neg,No,,0,GA0676,Recap,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,32,Pd_neg,Pd_neg,No,,0P,GA0677,Recap,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,5,34,Pd_neg,Pd_neg,No,,0,GA0679,Recap,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,4.5,34,Pd_neg,Pd_neg,No,,0,GA0681,Recap,2020
115,Little River Culvert,3/3/2020,Culvert,Late,,33.61134,-83.70878,3722352.835,,PESU,A,M,NR,5,34,Pd_neg,Pd_neg,No,,0,GA0698,Recap,2020
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,4.66,33.51,Pd_neg,Pd_neg,No,13.9,0,GA2242,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,SW,PESU,A,M,NR,4.81,34,Pd_neg,Pd_neg,No,14.4,0,GA2243,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,HC,PESU,A,M,NR,5.08,33.22,Pd_neg,Pd_neg,No,13.2,0,GA2244,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,4.81,33.84,Pd_neg,Pd_neg,No,14.4,0,GA2245,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,4.39,33,Pd_neg,Pd_neg,No,14.4,0,GA2246,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,4.99,33.26,Pd_neg,Pd_neg,No,13.9,0,GA2247,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,HC,PESU,A,M,NR,4.3,32.05,Pd_neg,Pd_neg,No,13.1,0,GA2248,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,HC,PESU,A,M,NR,4.66,33.69,Pd_neg,Pd_neg,No,13.6,0,GA2249,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,SW,PESU,A,M,NR,5.29,34.82,Pd_neg,Pd_neg,No,13.5,0,GA2250,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,5.07,34.41,Pd_neg,Pd_neg,No,13,0,GA2251,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,HC,PESU,A,M,NR,4.73,32.8,Pd_neg,Pd_neg,No,13.6,0,GA2252,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,4.39,31.94,Pd_neg,Pd_neg,No,13.1,0,GA2253,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,4.61,33.92,Pd_neg,Pd_neg,No,13.1,0,GA2254,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,4.54,35.07,Pd_neg,Pd_neg,No,12.9,0,GA2255,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,SW,PESU,A,M,NR,5.33,35.22,Pd_neg,Pd_neg,No,13.4,0,GA2256,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,HC,PESU,A,M,NR,4.65,32.19,Pd_neg,Pd_neg,No,13.1,0,GA2257,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,HC,PESU,A,M,NR,5.08,33.59,Pd_neg,Pd_neg,No,13,0,GA2259,New,2021
358,Scuffle Creek Culvert,2/10/2021,Culvert,Late,,32.630035,-83.383176,3612781.208,CK,PESU,A,M,NR,5.37,34.88,Pd_neg,Pd_neg,No,13,0,GA2260,New,2021
365,,1/20/2021,Culvert,Mid,,32.43283,-82.638921,3589594.661,HC,PESU,A,M,NR,5.48,33.11,Pd_neg,,No,13.4,0,GA2077,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,M,NR,4.64,33.09,Pd_neg,,No,10.2,0,GA2219,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,M,NR,5.09,33.49,Pd_neg,,No,10.6,0,GA2220,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,M,NR,4.41,32.65,Pd_neg,,No,12,0,GA2223,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,M,S/TD,4.65,33.97,Pd_neg,,No,13.9,0,GA2224,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,M,NR,4.64,33.58,Pd_neg,,No,13,0,GA2226,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,M,NR,5.16,33.82,Pd_neg,,No,11.7,0,GA2229,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,HC,PESU,A,M,NR,4.92,33.08,Pd_neg,,No,11.4,0,GA2235,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,CK,PESU,A,M,NR,5.6,33.66,Pd_neg,,No,12.2,0,GA2238,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,M,NR,4.4,32.1,Pd_neg,,No,12.2,0,GA2239,New,2021
368,Reedy Creek Trib Culvert,2/9/2021,Culvert,Late,,32.43428,-82.50075,3589564.47,SW,PESU,A,M,NR,4.64,34.26,Pd_neg,,No,11.5,0,GA2240,New,2021
370,,1/21/2021,Culvert,Mid,,32.382494,-82.224369,3583491.958,CK,PESU,A,M,NR,4.99,34.06,Pd_neg,,No,12.2,0,GA2080,New,2021
372,Emanuel County Creek Culvert,2/9/2021,Culvert,Late,,32.407955,-82.330166,3586433.465,HC,PESU,A,M,NR,5.29,34.91,Pd_neg,,No,11.3,0,GA2199,New,2021
